"score_id","survey_id","survey_method_id","resolution_name","num_points","fraction_coverage"
12435,912351955,20817,"Australian Coral Species",25,"24.7524752475248"
12436,912351955,20817,"Australian Coral Species",13,"12.8712871287129"
12437,912351955,20817,"Australian Coral Species",3,"2.97029702970297"
12438,912351955,20817,"Australian Coral Species",25,"24.7524752475248"
12439,912351955,20817,"Australian Coral Species",1,"0.99009900990099"
12440,912351955,20817,"Australian Coral Species",4,"3.96039603960396"
12441,912351955,20817,"Australian Coral Species",1,"0.99009900990099"
12442,912351955,20817,"Australian Coral Species",10,"9.9009900990099"
12443,912351955,20817,"Australian Coral Species",4,"3.96039603960396"
12444,912351955,20817,"Australian Coral Species",2,"1.98019801980198"
12445,912351955,20817,"Australian Coral Species",1,"0.99009900990099"
12446,912351955,20817,"Australian Coral Species",1,"0.99009900990099"
12447,912351955,20817,"Australian Coral Species",1,"0.99009900990099"
12448,912351955,20817,"Australian Coral Species",5,"4.95049504950495"
12449,912351955,20817,"Australian Coral Species",2,"1.98019801980198"
12450,912351955,20817,"Australian Coral Species",1,"0.99009900990099"
12451,912351955,20817,"Australian Coral Species",2,"1.98019801980198"
12575,912341939,20968,"RLS/Squidle",1,"0.99009900990099"
12576,912341939,20968,"RLS/Squidle",1,"0.99009900990099"
12577,912341939,20968,"RLS/Squidle",1,"0.99009900990099"
12578,912341939,20968,"RLS/Squidle",1,"0.99009900990099"
12579,912341939,20968,"RLS/Squidle",5,"4.95049504950495"
12580,912341939,20968,"RLS/Squidle",1,"0.99009900990099"
12581,912341939,20968,"RLS/Squidle",9,"8.91089108910891"
12582,912341939,20968,"RLS/Squidle",2,"1.98019801980198"
12583,912341939,20968,"RLS/Squidle",16,"15.8415841584158"
12584,912341939,20968,"RLS/Squidle",1,"0.99009900990099"
12585,912341939,20968,"RLS/Squidle",1,"0.99009900990099"
12586,912341939,20968,"RLS/Squidle",54,"53.4653465346535"
12587,912341939,20968,"RLS/Squidle",7,"6.93069306930693"
12588,912341939,20968,"RLS/Squidle",1,"0.99009900990099"
12903,3000125,21389,"RLS/Squidle",3,"3.2967032967033"
12904,3000125,21389,"RLS/Squidle",2,"2.1978021978022"
12905,3000125,21389,"RLS/Squidle",3,"3.2967032967033"
12906,3000125,21389,"RLS/Squidle",12,"13.1868131868132"
12907,3000125,21389,"RLS/Squidle",3,"3.2967032967033"
12908,3000125,21389,"RLS/Squidle",3,"3.2967032967033"
12909,3000125,21389,"RLS/Squidle",16,"17.5824175824176"
12910,3000125,21389,"RLS/Squidle",3,"3.2967032967033"
12911,3000125,21389,"RLS/Squidle",4,"4.3956043956044"
12912,3000125,21389,"RLS/Squidle",27,"29.6703296703297"
12913,3000125,21389,"RLS/Squidle",6,"6.59340659340659"
12914,3000125,21389,"RLS/Squidle",2,"2.1978021978022"
12915,3000125,21389,"RLS/Squidle",6,"6.59340659340659"
12916,3000125,21389,"RLS/Squidle",1,"1.0989010989011"
13095,912344393,21721,"RLS/Squidle",5,"5"
13096,912344393,21721,"RLS/Squidle",2,"2"
13097,912344393,21721,"RLS/Squidle",1,"1"
13098,912344393,21721,"RLS/Squidle",3,"3"
13099,912344393,21721,"RLS/Squidle",4,"4"
13100,912344393,21721,"RLS/Squidle",2,"2"
13101,912344393,21721,"RLS/Squidle",21,"21"
13102,912344393,21721,"RLS/Squidle",10,"10"
13103,912344393,21721,"RLS/Squidle",27,"27"
13104,912344393,21721,"RLS/Squidle",2,"2"
13105,912344393,21721,"RLS/Squidle",3,"3"
13106,912344393,21721,"RLS/Squidle",5,"5"
13107,912344393,21721,"RLS/Squidle",3,"3"
13108,912344393,21721,"RLS/Squidle",11,"11"
13109,912344393,21721,"RLS/Squidle",1,"1"
13124,912352040,21761,"Australian Coral Species",6,"5.8252427184466"
13125,912352040,21761,"Australian Coral Species",41,"39.8058252427184"
13126,912352040,21761,"Australian Coral Species",10,"9.70873786407767"
13127,912352040,21761,"Australian Coral Species",1,"0.970873786407767"
13128,912352040,21761,"Australian Coral Species",18,"17.4757281553398"
13129,912352040,21761,"Australian Coral Species",1,"0.970873786407767"
13130,912352040,21761,"Australian Coral Species",4,"3.88349514563107"
13131,912352040,21761,"Australian Coral Species",2,"1.94174757281553"
13132,912352040,21761,"Australian Coral Species",7,"6.79611650485437"
13133,912352040,21761,"Australian Coral Species",3,"2.9126213592233"
13134,912352040,21761,"Australian Coral Species",5,"4.85436893203883"
13135,912352040,21761,"Australian Coral Species",1,"0.970873786407767"
13136,912352040,21761,"Australian Coral Species",4,"3.88349514563107"
13364,912350194,22188,"RLS/Squidle",3,"2.85714285714286"
13365,912350194,22188,"RLS/Squidle",47,"44.7619047619048"
13366,912350194,22188,"RLS/Squidle",3,"2.85714285714286"
13367,912350194,22188,"RLS/Squidle",14,"13.3333333333333"
13368,912350194,22188,"RLS/Squidle",2,"1.9047619047619"
13369,912350194,22188,"RLS/Squidle",36,"34.2857142857143"
13474,912347090,22399,"RLS/CATAMI",12,"12"
13475,912347090,22399,"RLS/CATAMI",20,"20"
13476,912347090,22399,"RLS/CATAMI",1,"1"
13477,912347090,22399,"RLS/CATAMI",7,"7"
13478,912347090,22399,"RLS/CATAMI",3,"3"
13479,912347090,22399,"RLS/CATAMI",5,"5"
13480,912347090,22399,"RLS/CATAMI",1,"1"
13481,912347090,22399,"Australian Coral Species",2,"12.5"
13482,912347090,22399,"RLS/CATAMI",2,"2"
13483,912347090,22399,"RLS/CATAMI",36,"36"
13484,912347090,22399,"RLS/CATAMI",10,"10"
13485,912347090,22399,"RLS/CATAMI",3,"3"
13486,912347090,22399,"Australian Coral Species",1,"6.25"
13487,912347090,22399,"Australian Coral Species",1,"6.25"
13488,912347090,22399,"Australian Coral Species",2,"12.5"
13489,912347090,22399,"Australian Coral Species",4,"25"
13490,912347090,22399,"Australian Coral Species",1,"6.25"
13491,912347090,22399,"Australian Coral Species",1,"6.25"
13492,912347090,22399,"Australian Coral Species",1,"6.25"
13493,912347090,22399,"Australian Coral Species",1,"6.25"
13494,912347090,22399,"Australian Coral Species",1,"6.25"
13495,912347090,22399,"Australian Coral Species",1,"6.25"
13666,3000007,22626,"Full Res (Amelia VicTas)",2,"0.37243947858473"
13667,3000007,22626,"RLS/Squidle",1,"1.12359550561798"
13668,3000007,22626,"Full Res (Amelia VicTas)",23,"4.28305400372439"
13669,3000007,22626,"RLS/Squidle",1,"1.12359550561798"
13670,3000007,22626,"RLS/Squidle",5,"5.61797752808989"
13671,3000007,22626,"RLS/Squidle",1,"1.12359550561798"
13672,3000007,22626,"Full Res (Amelia VicTas)",35,"6.51769087523277"
13673,3000007,22626,"RLS/Squidle",4,"4.49438202247191"
13674,3000007,22626,"Full Res (Amelia VicTas)",2,"0.37243947858473"
13675,3000007,22626,"Full Res (Amelia VicTas)",31,"5.77281191806332"
13676,3000007,22626,"RLS/Squidle",3,"3.37078651685393"
13677,3000007,22626,"RLS/Squidle",2,"2.24719101123596"
13678,3000007,22626,"Full Res (Amelia VicTas)",219,"40.7821229050279"
13679,3000007,22626,"Full Res (Amelia VicTas)",6,"1.11731843575419"
13680,3000007,22626,"Full Res (Amelia VicTas)",25,"4.65549348230912"
13681,3000007,22626,"Full Res (Amelia VicTas)",48,"8.93854748603352"
13682,3000007,22626,"Full Res (Amelia VicTas)",125,"23.2774674115456"
13683,3000007,22626,"RLS/Squidle",20,"22.4719101123596"
13684,3000007,22626,"Full Res (Amelia VicTas)",12,"2.23463687150838"
13685,3000007,22626,"Full Res (Amelia VicTas)",6,"1.11731843575419"
13686,3000007,22626,"Full Res (Amelia VicTas)",3,"0.558659217877095"
13687,3000007,22626,"RLS/Squidle",13,"14.6067415730337"
13688,3000007,22626,"RLS/Squidle",1,"1.12359550561798"
13689,3000007,22626,"RLS/Squidle",38,"42.6966292134831"
13727,4000698,22653,"RLS Basic",7,"14"
13728,4000698,22653,"RLS Basic",8,"16"
13729,4000698,22653,"RLS Basic",2,"4"
13730,4000698,22653,"RLS Basic",1,"2"
13731,4000698,22653,"RLS Basic",2,"4"
13732,4000698,22653,"RLS Basic",11,"22"
13733,4000698,22653,"RLS Basic",2,"4"
13734,4000698,22653,"RLS Basic",1,"2"
13735,4000698,22653,"RLS Basic",5,"10"
13736,4000698,22653,"RLS Basic",11,"22"
13737,4000698,22653,"Australian Coral Species",10,"20.4081632653061"
13738,4000698,22653,"Australian Coral Species",1,"2.04081632653061"
13739,4000698,22653,"Australian Coral Species",2,"4.08163265306122"
13740,4000698,22653,"Australian Coral Species",1,"2.04081632653061"
13741,4000698,22653,"Australian Coral Species",9,"18.3673469387755"
13742,4000698,22653,"Australian Coral Species",1,"2.04081632653061"
13743,4000698,22653,"Australian Coral Species",1,"2.04081632653061"
13744,4000698,22653,"Australian Coral Species",1,"2.04081632653061"
13745,4000698,22653,"Australian Coral Species",1,"2.04081632653061"
13746,4000698,22653,"Australian Coral Species",1,"2.04081632653061"
13747,4000698,22653,"Australian Coral Species",1,"2.04081632653061"
13748,4000698,22653,"Australian Coral Species",20,"40.8163265306122"
13871,912347799,22844,"RLS/CATAMI",11,"11"
13872,912347799,22844,"RLS/CATAMI",80,"80"
13873,912347799,22844,"RLS/CATAMI",8,"8"
13874,912347799,22844,"RLS/CATAMI",1,"1"
13875,912347799,22844,"Australian Coral Species",8,"36.3636363636364"
13876,912347799,22844,"Australian Coral Species",2,"9.09090909090909"
13877,912347799,22844,"Australian Coral Species",4,"18.1818181818182"
13878,912347799,22844,"Australian Coral Species",2,"9.09090909090909"
13879,912347799,22844,"Australian Coral Species",2,"9.09090909090909"
13880,912347799,22844,"Australian Coral Species",2,"9.09090909090909"
13881,912347799,22844,"Australian Coral Species",2,"9.09090909090909"
13899,912347079,22904,"RLS/CATAMI",6,"6"
13900,912347079,22904,"RLS/CATAMI",44,"44"
13901,912347079,22904,"RLS/CATAMI",2,"2"
13902,912347079,22904,"Australian Coral Species",2,"8"
13903,912347079,22904,"RLS/CATAMI",2,"2"
13904,912347079,22904,"RLS/CATAMI",6,"6"
13905,912347079,22904,"RLS/CATAMI",5,"5"
13906,912347079,22904,"RLS/CATAMI",2,"2"
13907,912347079,22904,"RLS/CATAMI",2,"2"
13908,912347079,22904,"RLS/CATAMI",18,"18"
13909,912347079,22904,"Australian Coral Species",12,"48"
13910,912347079,22904,"Australian Coral Species",1,"4"
13911,912347079,22904,"RLS/CATAMI",2,"2"
13912,912347079,22904,"RLS/CATAMI",1,"1"
13913,912347079,22904,"RLS/CATAMI",8,"8"
13914,912347079,22904,"RLS/CATAMI",2,"2"
13915,912347079,22904,"Australian Coral Species",1,"4"
13916,912347079,22904,"Australian Coral Species",1,"4"
13917,912347079,22904,"Australian Coral Species",2,"8"
13918,912347079,22904,"Australian Coral Species",1,"4"
13919,912347079,22904,"Australian Coral Species",1,"4"
13920,912347079,22904,"Australian Coral Species",1,"4"
13921,912347079,22904,"Australian Coral Species",1,"4"
13922,912347079,22904,"Australian Coral Species",1,"4"
13923,912347079,22904,"Australian Coral Species",1,"4"
13976,912343760,22969,"RLS/CATAMI",7,"7"
13977,912343760,22969,"RLS/CATAMI",1,"1"
13978,912343760,22969,"RLS/CATAMI",13,"13"
13979,912343760,22969,"RLS/CATAMI",8,"8"
13980,912343760,22969,"RLS/CATAMI",6,"6"
13981,912343760,22969,"RLS/CATAMI",42,"42"
13982,912343760,22969,"RLS/CATAMI",7,"7"
13983,912343760,22969,"RLS/CATAMI",10,"10"
13984,912343760,22969,"RLS/CATAMI",3,"3"
13985,912343760,22969,"RLS/CATAMI",1,"1"
13986,912343760,22969,"RLS/CATAMI",2,"2"
13987,912343760,22969,"Australian Coral Species",3,"16.6666666666667"
13988,912343760,22969,"Australian Coral Species",1,"5.55555555555556"
13989,912343760,22969,"Australian Coral Species",1,"5.55555555555556"
13990,912343760,22969,"Australian Coral Species",1,"5.55555555555556"
13991,912343760,22969,"Australian Coral Species",2,"11.1111111111111"
13992,912343760,22969,"Australian Coral Species",5,"27.7777777777778"
13993,912343760,22969,"Australian Coral Species",4,"22.2222222222222"
13994,912343760,22969,"Australian Coral Species",1,"5.55555555555556"
14255,3000068,23475,"RLS/Squidle",5,"4.95049504950495"
14256,3000068,23475,"RLS/Squidle",4,"3.96039603960396"
14257,3000068,23475,"RLS/Squidle",16,"15.8415841584158"
14258,3000068,23475,"RLS/Squidle",5,"4.95049504950495"
14259,3000068,23475,"RLS/Squidle",5,"4.95049504950495"
14260,3000068,23475,"RLS/Squidle",16,"15.8415841584158"
14261,3000068,23475,"RLS/Squidle",3,"2.97029702970297"
14262,3000068,23475,"RLS/Squidle",2,"1.98019801980198"
14263,3000068,23475,"RLS/Squidle",10,"9.9009900990099"
14264,3000068,23475,"RLS/Squidle",2,"1.98019801980198"
14265,3000068,23475,"RLS/Squidle",1,"0.99009900990099"
14266,3000068,23475,"RLS/Squidle",32,"31.6831683168317"
14267,912351951,23509,"Australian Coral Species",4,"9.09090909090909"
14268,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14269,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14270,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14271,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14272,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14273,912351951,23509,"Australian Coral Species",2,"4.54545454545455"
14274,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14275,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14276,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14277,912351951,23509,"Australian Coral Species",3,"6.81818181818182"
14278,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14279,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14280,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14281,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14282,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14283,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14284,912351951,23509,"Australian Coral Species",7,"15.9090909090909"
14285,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14286,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14287,912351951,23509,"Australian Coral Species",3,"6.81818181818182"
14288,912351951,23509,"Australian Coral Species",8,"18.1818181818182"
14289,912351951,23509,"Australian Coral Species",1,"2.27272727272727"
14316,3000018,23596,"RLS/Squidle",12,"11.8811881188119"
14317,3000018,23596,"RLS/Squidle",3,"2.97029702970297"
14318,3000018,23596,"RLS/Squidle",1,"0.99009900990099"
14319,3000018,23596,"RLS/Squidle",1,"0.99009900990099"
14320,3000018,23596,"RLS/Squidle",49,"48.5148514851485"
14321,3000018,23596,"RLS/Squidle",1,"0.99009900990099"
14322,3000018,23596,"RLS/Squidle",34,"33.6633663366337"
14351,4000726,23709,"RLS Basic",7,"7"
14352,4000726,23709,"RLS Basic",9,"9"
14353,4000726,23709,"RLS Basic",1,"1"
14354,4000726,23709,"RLS Basic",17,"17"
14355,4000726,23709,"RLS Basic",11,"11"
14356,4000726,23709,"RLS Basic",16,"16"
14357,4000726,23709,"RLS Basic",1,"1"
14358,4000726,23709,"RLS Basic",1,"1"
14359,4000726,23709,"RLS Basic",5,"5"
14360,4000726,23709,"RLS Basic",8,"8"
14361,4000726,23709,"RLS Basic",1,"1"
14362,4000726,23709,"RLS Basic",22,"22"
14363,4000726,23709,"Australian Coral Species",23,"38.3333333333333"
14364,4000726,23709,"RLS Basic",1,"1"
14365,4000726,23709,"Australian Coral Species",3,"5"
14366,4000726,23709,"Australian Coral Species",1,"1.66666666666667"
14367,4000726,23709,"Australian Coral Species",6,"10"
14368,4000726,23709,"Australian Coral Species",1,"1.66666666666667"
14369,4000726,23709,"Australian Coral Species",2,"3.33333333333333"
14370,4000726,23709,"Australian Coral Species",2,"3.33333333333333"
14371,4000726,23709,"Australian Coral Species",1,"1.66666666666667"
14372,4000726,23709,"Australian Coral Species",1,"1.66666666666667"
14373,4000726,23709,"Australian Coral Species",6,"10"
14374,4000726,23709,"Australian Coral Species",1,"1.66666666666667"
14375,4000726,23709,"Australian Coral Species",11,"18.3333333333333"
14376,4000726,23709,"Australian Coral Species",1,"1.66666666666667"
14377,4000726,23709,"Australian Coral Species",1,"1.66666666666667"
14473,3000069,23906,"RLS/Squidle",14,"13.8613861386139"
14474,3000069,23906,"RLS/Squidle",3,"2.97029702970297"
14475,3000069,23906,"RLS/Squidle",1,"0.99009900990099"
14476,3000069,23906,"RLS/Squidle",2,"1.98019801980198"
14477,3000069,23906,"RLS/Squidle",3,"2.97029702970297"
14478,3000069,23906,"RLS/Squidle",1,"0.99009900990099"
14479,3000069,23906,"RLS/Squidle",77,"76.2376237623762"
14503,912351370,23967,"RLS/Squidle",6,"5.94059405940594"
14504,912351370,23967,"RLS/Squidle",2,"1.98019801980198"
14505,912351370,23967,"RLS/Squidle",25,"24.7524752475248"
14506,912351370,23967,"RLS/Squidle",5,"4.95049504950495"
14507,912351370,23967,"RLS/Squidle",4,"3.96039603960396"
14508,912351370,23967,"RLS/Squidle",19,"18.8118811881188"
14509,912351370,23967,"RLS/Squidle",10,"9.9009900990099"
14510,912351370,23967,"RLS/Squidle",12,"11.8811881188119"
14511,912351370,23967,"RLS/Squidle",2,"1.98019801980198"
14512,912351370,23967,"RLS/Squidle",1,"0.99009900990099"
14513,912351370,23967,"RLS/Squidle",15,"14.8514851485149"
14548,3002534,24065,"RLS/Squidle",8,"8"
14549,3002534,24065,"RLS/Squidle",12,"12"
14550,3002534,24065,"RLS/Squidle",2,"2"
14551,3002534,24065,"RLS/Squidle",16,"16"
14552,3002534,24065,"RLS/Squidle",7,"7"
14553,3002534,24065,"RLS/Squidle",1,"1"
14554,3002534,24065,"RLS/Squidle",7,"7"
14555,3002534,24065,"RLS/Squidle",12,"12"
14556,3002534,24065,"RLS/Squidle",5,"5"
14557,3002534,24065,"RLS/Squidle",15,"15"
14558,3002534,24065,"RLS/Squidle",8,"8"
14559,3002534,24065,"RLS/Squidle",1,"1"
14560,3002534,24065,"RLS/Squidle",3,"3"
14561,3002534,24065,"RLS/Squidle",3,"3"
14660,3002555,24196,"RLS/Squidle",2,"2"
14661,3002555,24196,"RLS/Squidle",1,"1"
14662,3002555,24196,"RLS/Squidle",6,"6"
14663,3002555,24196,"RLS/Squidle",5,"5"
14664,3002555,24196,"RLS/Squidle",5,"5"
14665,3002555,24196,"RLS/Squidle",16,"16"
14666,3002555,24196,"RLS/Squidle",5,"5"
14667,3002555,24196,"RLS/Squidle",1,"1"
14668,3002555,24196,"RLS/Squidle",58,"58"
14669,3002555,24196,"RLS/Squidle",1,"1"
14813,912347863,24377,"RLS/Squidle",5,"5"
14814,912347863,24377,"RLS/Squidle",2,"2"
14815,912347863,24377,"RLS/Squidle",1,"1"
14816,912347863,24377,"RLS/Squidle",2,"2"
14817,912347863,24377,"RLS/Squidle",9,"9"
14818,912347863,24377,"RLS/Squidle",5,"5"
14819,912347863,24377,"RLS/Squidle",1,"1"
14820,912347863,24377,"RLS/Squidle",74,"74"
14821,912347863,24377,"RLS/Squidle",1,"1"
14837,3002925,24396,"RLS/Squidle",1,"0.99009900990099"
14838,3002925,24396,"RLS/Squidle",70,"69.3069306930693"
14839,3002925,24396,"RLS/Squidle",3,"2.97029702970297"
14840,3002925,24396,"RLS/Squidle",1,"0.99009900990099"
14841,3002925,24396,"RLS/Squidle",11,"10.8910891089109"
14842,3002925,24396,"RLS/Squidle",1,"0.99009900990099"
14843,3002925,24396,"RLS/Squidle",2,"1.98019801980198"
14844,3002925,24396,"RLS/Squidle",3,"2.97029702970297"
14845,3002925,24396,"RLS/Squidle",7,"6.93069306930693"
14846,3002925,24396,"RLS/Squidle",1,"0.99009900990099"
14847,3002925,24396,"RLS/Squidle",1,"0.99009900990099"
14934,3000099,24531,"RLS/CATAMI",1,"1"
14935,3000099,24531,"RLS/Squidle",2,"2.22222222222222"
14936,3000099,24531,"RLS/CATAMI",1,"1"
14937,3000099,24531,"RLS/CATAMI",7,"7"
14938,3000099,24531,"RLS/Squidle",4,"4.44444444444444"
14939,3000099,24531,"RLS/CATAMI",6,"6"
14940,3000099,24531,"RLS/Squidle",4,"4.44444444444444"
14941,3000099,24531,"RLS/CATAMI",2,"2"
14942,3000099,24531,"RLS/CATAMI",1,"1"
14943,3000099,24531,"RLS/CATAMI",10,"10"
14944,3000099,24531,"RLS/Squidle",3,"3.33333333333333"
14945,3000099,24531,"RLS/CATAMI",11,"11"
14946,3000099,24531,"RLS/Squidle",22,"24.4444444444444"
14947,3000099,24531,"RLS/CATAMI",19,"19"
14948,3000099,24531,"RLS/Squidle",2,"2.22222222222222"
14949,3000099,24531,"RLS/CATAMI",10,"10"
14950,3000099,24531,"RLS/Squidle",8,"8.88888888888889"
14951,3000099,24531,"RLS/Squidle",27,"30"
14952,3000099,24531,"RLS/CATAMI",1,"1"
14953,3000099,24531,"RLS/Squidle",1,"1.11111111111111"
14954,3000099,24531,"RLS/CATAMI",2,"2"
14955,3000099,24531,"RLS/Squidle",1,"1.11111111111111"
14956,3000099,24531,"RLS/CATAMI",26,"26"
14957,3000099,24531,"RLS/CATAMI",3,"3"
14958,3000099,24531,"RLS/Squidle",16,"17.7777777777778"
15242,912343093,24841,"RLS/CATAMI",11,"11"
15243,912343093,24841,"RLS/CATAMI",16,"16"
15244,912343093,24841,"RLS/CATAMI",1,"1"
15245,912343093,24841,"RLS/CATAMI",11,"11"
15246,912343093,24841,"RLS/CATAMI",17,"17"
15247,912343093,24841,"RLS/CATAMI",5,"5"
15248,912343093,24841,"Australian Coral Species",3,"9.09090909090909"
15249,912343093,24841,"RLS/CATAMI",9,"9"
15250,912343093,24841,"RLS/CATAMI",29,"29"
15251,912343093,24841,"RLS/CATAMI",1,"1"
15252,912343093,24841,"Australian Coral Species",6,"18.1818181818182"
15253,912343093,24841,"Australian Coral Species",19,"57.5757575757576"
15254,912343093,24841,"Australian Coral Species",4,"12.1212121212121"
15255,912343093,24841,"Australian Coral Species",1,"3.03030303030303"
15382,912345960,24994,"RLS/Squidle",25,"24.0384615384615"
15383,912345960,24994,"RLS/Squidle",7,"6.73076923076923"
15384,912345960,24994,"RLS/Squidle",71,"68.2692307692308"
15385,912345960,24994,"RLS/Squidle",1,"0.961538461538462"
15478,4000851,25209,"RLS Basic (Aggregate Obs)",11,"10.7843137254902"
15479,4000851,25209,"RLS Basic (Aggregate Obs)",4,"3.92156862745098"
15480,4000851,25209,"RLS Basic (Aggregate Obs)",9,"8.82352941176471"
15481,4000851,25209,"RLS Basic (Aggregate Obs)",12,"11.7647058823529"
15482,4000851,25209,"Australian Coral Species",2,"3.84615384615385"
15483,4000851,25209,"RLS Basic (Aggregate Obs)",4,"3.92156862745098"
15484,4000851,25209,"RLS Basic (Aggregate Obs)",1,"0.980392156862745"
15485,4000851,25209,"Australian Coral Species",1,"1.92307692307692"
15486,4000851,25209,"RLS Basic (Aggregate Obs)",7,"6.86274509803922"
15487,4000851,25209,"RLS Basic (Aggregate Obs)",5,"4.90196078431373"
15488,4000851,25209,"RLS Basic (Aggregate Obs)",28,"27.4509803921569"
15489,4000851,25209,"Australian Coral Species",29,"55.7692307692308"
15490,4000851,25209,"RLS Basic (Aggregate Obs)",1,"0.980392156862745"
15491,4000851,25209,"RLS Basic (Aggregate Obs)",3,"2.94117647058824"
15492,4000851,25209,"RLS Basic (Aggregate Obs)",17,"16.6666666666667"
15493,4000851,25209,"Australian Coral Species",1,"1.92307692307692"
15494,4000851,25209,"Australian Coral Species",1,"1.92307692307692"
15495,4000851,25209,"Australian Coral Species",5,"9.61538461538461"
15496,4000851,25209,"Australian Coral Species",5,"9.61538461538461"
15497,4000851,25209,"Australian Coral Species",2,"3.84615384615385"
15498,4000851,25209,"Australian Coral Species",1,"1.92307692307692"
15499,4000851,25209,"Australian Coral Species",2,"3.84615384615385"
15500,4000851,25209,"Australian Coral Species",1,"1.92307692307692"
15501,4000851,25209,"Australian Coral Species",1,"1.92307692307692"
15502,4000851,25209,"Australian Coral Species",1,"1.92307692307692"
15557,912344235,25294,"RLS/CATAMI",11,"11"
15558,912344235,25294,"RLS/CATAMI",24,"24"
15559,912344235,25294,"RLS/CATAMI",19,"19"
15560,912344235,25294,"RLS/CATAMI",3,"3"
15561,912344235,25294,"RLS/CATAMI",1,"1"
15562,912344235,25294,"RLS/CATAMI",1,"1"
15563,912344235,25294,"RLS/CATAMI",1,"1"
15564,912344235,25294,"RLS/CATAMI",40,"40"
15565,912344235,25294,"Australian Coral Species",4,"21.0526315789474"
15566,912344235,25294,"Australian Coral Species",1,"5.26315789473684"
15567,912344235,25294,"Australian Coral Species",1,"5.26315789473684"
15568,912344235,25294,"Australian Coral Species",1,"5.26315789473684"
15569,912344235,25294,"Australian Coral Species",5,"26.3157894736842"
15570,912344235,25294,"Australian Coral Species",2,"10.5263157894737"
15571,912344235,25294,"Australian Coral Species",2,"10.5263157894737"
15572,912344235,25294,"Australian Coral Species",1,"5.26315789473684"
15573,912344235,25294,"Australian Coral Species",2,"10.5263157894737"
15713,3000123,25587,"RLS/Squidle",1,"0.99009900990099"
15714,3000123,25587,"RLS/Squidle",8,"7.92079207920792"
15715,3000123,25587,"RLS/Squidle",5,"4.95049504950495"
15716,3000123,25587,"RLS/Squidle",4,"3.96039603960396"
15717,3000123,25587,"RLS/Squidle",7,"6.93069306930693"
15718,3000123,25587,"RLS/Squidle",8,"7.92079207920792"
15719,3000123,25587,"RLS/Squidle",16,"15.8415841584158"
15720,3000123,25587,"RLS/Squidle",2,"1.98019801980198"
15721,3000123,25587,"RLS/Squidle",1,"0.99009900990099"
15722,3000123,25587,"RLS/Squidle",3,"2.97029702970297"
15723,3000123,25587,"RLS/Squidle",44,"43.5643564356436"
15724,3000123,25587,"RLS/Squidle",1,"0.99009900990099"
15725,3000123,25587,"RLS/Squidle",1,"0.99009900990099"
15761,912341955,25681,"RLS/Squidle",1,"1.11111111111111"
15762,912341955,25681,"RLS/Squidle",1,"1.11111111111111"
15763,912341955,25681,"RLS/Squidle",2,"2.22222222222222"
15764,912341955,25681,"RLS/Squidle",1,"1.11111111111111"
15765,912341955,25681,"RLS/Squidle",2,"2.22222222222222"
15766,912341955,25681,"RLS/Squidle",7,"7.77777777777778"
15767,912341955,25681,"RLS/Squidle",49,"54.4444444444444"
15768,912341955,25681,"RLS/Squidle",21,"23.3333333333333"
15769,912341955,25681,"RLS/Squidle",3,"3.33333333333333"
15770,912341955,25681,"RLS/Squidle",3,"3.33333333333333"
15927,912344245,25924,"RLS/CATAMI",6,"6"
15928,912344245,25924,"RLS/CATAMI",38,"38"
15929,912344245,25924,"RLS/CATAMI",2,"2"
15930,912344245,25924,"RLS/CATAMI",4,"4"
15931,912344245,25924,"RLS/CATAMI",2,"2"
15932,912344245,25924,"RLS/CATAMI",1,"1"
15933,912344245,25924,"RLS/CATAMI",1,"1"
15934,912344245,25924,"RLS/CATAMI",42,"42"
15935,912344245,25924,"RLS/CATAMI",2,"2"
15936,912344245,25924,"RLS/CATAMI",1,"1"
15937,912344245,25924,"RLS/CATAMI",1,"1"
15938,912344245,25924,"Australian Coral Species",1,"3.33333333333333"
15939,912344245,25924,"Australian Coral Species",1,"3.33333333333333"
15940,912344245,25924,"Australian Coral Species",1,"3.33333333333333"
15941,912344245,25924,"Australian Coral Species",1,"3.33333333333333"
15942,912344245,25924,"Australian Coral Species",24,"80"
15943,912344245,25924,"Australian Coral Species",1,"3.33333333333333"
15944,912344245,25924,"Australian Coral Species",1,"3.33333333333333"
16006,912347638,26078,"RLS/CATAMI",2,"2"
16007,912347638,26078,"RLS/CATAMI",1,"1"
16008,912347638,26078,"RLS/CATAMI",16,"16"
16009,912347638,26078,"RLS/CATAMI",1,"1"
